benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
long_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,102465,16128,0.15740009,768,73728,1.000000,0.274660,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,45819,5376,0.11733124,384,36864,1.000000,0.594600,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,2,next_line,core_integrated,deterministic_core_integrated_model,27630,5376,0.19457112,193,18528,1.658306,0.986030,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,2,stride,core_integrated,deterministic_core_integrated_model,45819,5376,0.11733124,384,36864,1.000000,0.594600,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,27244,5376,0.19732785,193,18528,1.681801,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,large,2,copper,core_integrated,deterministic_core_integrated_model,45819,5376,0.11733124,384,36864,1.000000,0.594600,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,87593,8640,0.09863802,768,73728,1.000000,0.769651,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,2,next_line,core_integrated,deterministic_core_integrated_model,70172,8640,0.12312603,577,55392,1.248261,0.960725,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,2,stride,core_integrated,deterministic_core_integrated_model,87191,8640,0.09909280,678,73728,1.004611,0.773199,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,67416,8640,0.12815949,189,55392,1.299291,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,large,2,copper,core_integrated,deterministic_core_integrated_model,85635,8640,0.10089333,386,73728,1.022864,0.787248,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
patricia,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,10698,4992,0.46662928,36,3456,1.000000,0.981866,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,2,next_line,core_integrated,deterministic_core_integrated_model,10722,4992,0.46558478,36,3456,0.997762,0.979668,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,2,stride,core_integrated,deterministic_core_integrated_model,10698,4992,0.46662928,36,3456,1.000000,0.981866,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,10504,4992,0.47524752,4,3456,1.018469,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,large,2,copper,core_integrated,deterministic_core_integrated_model,10698,4992,0.46662928,36,3456,1.000000,0.981866,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
linked_list,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,6754,2304,0.34113118,32,3072,1.000000,0.552858,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,3,next_line,core_integrated,deterministic_core_integrated_model,6770,2304,0.34032496,32,3072,0.997637,0.551551,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,3,stride,core_integrated,deterministic_core_integrated_model,6358,2304,0.36237811,28,2688,1.062284,0.587292,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,3734,2304,0.61703267,1,96,1.808784,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,small,3,copper,core_integrated,deterministic_core_integrated_model,6754,2304,0.34113118,32,3072,1.000000,0.552858,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
tree_traversal,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,3,next_line,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,3,stride,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,2587,736,0.28449942,1,1536,1.027058,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,small,3,copper,core_integrated,deterministic_core_integrated_model,2657,736,0.27700414,16,1536,1.000000,0.973654,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
hash_table_chaining,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,6229,2688,0.43152994,24,2304,1.000000,0.965002,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,3,next_line,core_integrated,deterministic_core_integrated_model,6229,2688,0.43152994,24,2304,1.000000,0.965002,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,3,stride,core_integrated,deterministic_core_integrated_model,6011,2688,0.44718017,6,2208,1.036267,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,6103,2688,0.44043913,4,2304,1.020646,0.984925,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,small,3,copper,core_integrated,deterministic_core_integrated_model,6229,2688,0.43152994,24,2304,1.000000,0.965002,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
graph_adjacency_walk,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,4672,1280,0.27397260,28,2688,1.000000,0.766909,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
